"activity" "subject_id" "feature" "mean_value"
"LAYING" 7 "tBodyAcc_mean_Y" -0.0204411516884615
"LAYING" 7 "tBodyAcc_mean_Z" -0.101361036576923
"LAYING" 7 "tBodyAcc_std_X" -0.93651361
"LAYING" 7 "tBodyAcc_std_Y" -0.926262668653846
"LAYING" 7 "tBodyAcc_std_Z" -0.952978365961539
"LAYING" 7 "tBodyAccJerk_mean_X" 0.0968904018076923
"LAYING" 7 "tBodyAccJerk_mean_Y" 0.0250624183634615
"LAYING" 7 "tBodyAccJerk_mean_Z" -0.0131653918205769
"LAYING" 7 "tBodyAccJerk_std_X" -0.980977756153846
"LAYING" 7 "tBodyAccJerk_std_Y" -0.973093160192308
"LAYING" 7 "tBodyAccJerk_std_Z" -0.972983064230769
"LAYING" 7 "tBodyAccJerkMag_mean" -0.980127239615385
"LAYING" 7 "tBodyAccJerkMag_std" -0.967310932307692
"LAYING" 7 "tBodyAccMag_mean" -0.936392023846154
"LAYING" 7 "tBodyAccMag_std" -0.907039513153846
"LAYING" 7 "tBodyGyro_mean_X" -0.00282641913096154
"LAYING" 7 "tBodyGyro_mean_Y" -0.133605695057692
"LAYING" 7 "tBodyGyro_mean_Z" 0.155920029769231
"LAYING" 7 "tBodyGyro_std_X" -0.9601268225
"LAYING" 7 "tBodyGyro_std_Y" -0.945071935384615
"LAYING" 7 "tBodyGyro_std_Z" -0.955294890576923
"LAYING" 7 "tBodyGyroJerk_mean_X" -0.105944243484615
"LAYING" 7 "tBodyGyroJerk_mean_Y" -0.0358897425826923
"LAYING" 7 "tBodyGyroJerk_mean_Z" -0.0671901794615385
"LAYING" 7 "tBodyGyroJerk_std_X" -0.9738372325
"LAYING" 7 "tBodyGyroJerk_std_Y" -0.976483727307692
"LAYING" 7 "tBodyGyroJerk_std_Z" -0.988871878269231
"LAYING" 7 "tBodyGyroJerkMag_mean" -0.983008829038462
"LAYING" 7 "tBodyGyroJerkMag_std" -0.971205137884615
"LAYING" 7 "tBodyGyroMag_mean" -0.915793634807692
"LAYING" 7 "tBodyGyroMag_std" -0.918662459038462
"LAYING" 7 "tGravityAcc_mean_X" -0.502814250576923
"LAYING" 7 "tGravityAcc_mean_Y" 0.393444278076923
"LAYING" 7 "tGravityAcc_mean_Z" 0.907537823461538
"LAYING" 7 "tGravityAcc_std_X" -0.914221270096154
"LAYING" 7 "tGravityAcc_std_Y" -0.955543549230769
"LAYING" 7 "tGravityAcc_std_Z" -0.961908984423077
"LAYING" 7 "tGravityAccMag_mean" -0.936392023846154
"LAYING" 7 "tGravityAccMag_std" -0.907039513153846
"LAYING" 8 "fBodyAcc_mean_X" -0.953538563888889
"LAYING" 8 "fBodyAcc_mean_Y" -0.951816663703704
"LAYING" 8 "fBodyAcc_mean_Z" -0.944269514074074
"LAYING" 8 "fBodyAcc_std_X" -0.940125298333333
"LAYING" 8 "fBodyAcc_std_Y" -0.931236756962963
"LAYING" 8 "fBodyAcc_std_Z" -0.931146497518519
"LAYING" 8 "fBodyAccJerk_mean_X" -0.973110596111111
"LAYING" 8 "fBodyAccJerk_mean_Y" -0.975877437407407
"LAYING" 8 "fBodyAccJerk_mean_Z" -0.962111136666667
"LAYING" 8 "fBodyAccJerk_std_X" -0.975959911481481
"LAYING" 8 "fBodyAccJerk_std_Y" -0.979170881666667
"LAYING" 8 "fBodyAccJerk_std_Z" -0.968699222962963
"LAYING" 8 "fBodyAccMag_mean" -0.932279645518518
"LAYING" 8 "fBodyAccMag_std" -0.917257979425926
"LAYING" 8 "fBodyBodyAccJerkMag_mean" -0.961792852407407
"LAYING" 8 "fBodyBodyAccJerkMag_std" -0.963791094259259
"LAYING" 8 "fBodyBodyGyroJerkMag_mean" -0.968403945925926
"LAYING" 8 "fBodyBodyGyroJerkMag_std" -0.971793279814815
"LAYING" 8 "fBodyBodyGyroMag_mean" -0.944528950555556
"LAYING" 8 "fBodyBodyGyroMag_std" -0.93678697
"LAYING" 8 "fBodyGyro_mean_X" -0.957903886111111
"LAYING" 8 "fBodyGyro_mean_Y" -0.957411160185185
"LAYING" 8 "fBodyGyro_mean_Z" -0.967461239074074
"LAYING" 8 "fBodyGyro_std_X" -0.967846360740741
"LAYING" 8 "fBodyGyro_std_Y" -0.950316470925926
"LAYING" 8 "fBodyGyro_std_Z" -0.970671966481481
"LAYING" 8 "tBodyAcc_mean_X" 0.261254282907407
"LAYING" 8 "tBodyAcc_mean_Y" -0.0212281733881481
"LAYING" 8 "tBodyAcc_mean_Z" -0.102245365611111
"LAYING" 8 "tBodyAcc_std_X" -0.94304121537037
"LAYING" 8 "tBodyAcc_std_Y" -0.93489116
"LAYING" 8 "tBodyAcc_std_Z" -0.932491454407407
"LAYING" 8 "tBodyAccJerk_mean_X" 0.0878326902592593
"LAYING" 8 "tBodyAccJerk_mean_Y" 0.0233299159137037
"LAYING" 8 "tBodyAccJerk_mean_Z" -0.0169218791344444
"LAYING" 8 "tBodyAccJerk_std_X" -0.973253042222222
"LAYING" 8 "tBodyAccJerk_std_Y" -0.976520952037037
"LAYING" 8 "tBodyAccJerk_std_Z" -0.96608757462963
"LAYING" 8 "tBodyAccJerkMag_mean" -0.97314748962963
"LAYING" 8 "tBodyAccJerkMag_std" -0.962954517222222
"LAYING" 8 "tBodyAccMag_mean" -0.935308633888889
"LAYING" 8 "tBodyAccMag_std" -0.91325033
"LAYING" 8 "tBodyGyro_mean_X" 0.00535361206851852
"LAYING" 8 "tBodyGyro_mean_Y" -0.0891374138592593
"LAYING" 8 "tBodyGyro_mean_Z" 0.13818830737037
"LAYING" 8 "tBodyGyro_std_X" -0.965204017592593
"LAYING" 8 "tBodyGyro_std_Y" -0.952039385740741
"LAYING" 8 "tBodyGyro_std_Z" -0.96758975462963
"LAYING" 8 "tBodyGyroJerk_mean_X" -0.106445008314815
"LAYING" 8 "tBodyGyroJerk_mean_Y" -0.0389735198722222
"LAYING" 8 "tBodyGyroJerk_mean_Z" -0.0694123150925926
"LAYING" 8 "tBodyGyroJerk_std_X" -0.969924077407407
"LAYING" 8 "tBodyGyroJerk_std_Y" -0.974186451851852
"LAYING" 8 "tBodyGyroJerk_std_Z" -0.987601203703704
"LAYING" 8 "tBodyGyroJerkMag_mean" -0.978438191296296
"LAYING" 8 "tBodyGyroJerkMag_std" -0.969029111666667
"LAYING" 8 "tBodyGyroMag_mean" -0.924253348518518
"LAYING" 8 "tBodyGyroMag_std" -0.932470764444444
"LAYING" 8 "tGravityAcc_mean_X" -0.405930036111111
"LAYING" 8 "tGravityAcc_mean_Y" 0.589922434814815
"LAYING" 8 "tGravityAcc_mean_Z" 0.719831539259259
"LAYING" 8 "tGravityAcc_std_X" -0.918873192333333
"LAYING" 8 "tGravityAcc_std_Y" -0.957990036481482
"LAYING" 8 "tGravityAcc_std_Z" -0.94183626337037
"LAYING" 8 "tGravityAccMag_mean" -0.935308633888889
"LAYING" 8 "tGravityAccMag_std" -0.91325033
"LAYING" 9 "fBodyAcc_mean_X" -0.946865494
"LAYING" 9 "fBodyAcc_mean_Y" -0.9343665984
"LAYING" 9 "fBodyAcc_mean_Z" -0.9459190006
"LAYING" 9 "fBodyAcc_std_X" -0.9409810272
"LAYING" 9 "fBodyAcc_std_Y" -0.9128367508
"LAYING" 9 "fBodyAcc_std_Z" -0.9419711636
"LAYING" 9 "fBodyAccJerk_mean_X" -0.964304065
"LAYING" 9 "fBodyAccJerk_mean_Y" -0.9640828062
"LAYING" 9 "fBodyAccJerk_mean_Z" -0.955909215
"LAYING" 9 "fBodyAccJerk_std_X" -0.9686013042
"LAYING" 9 "fBodyAccJerk_std_Y" -0.966634136
"LAYING" 9 "fBodyAccJerk_std_Z" -0.9597147176
"LAYING" 9 "fBodyAccMag_mean" -0.9266042952
"LAYING" 9 "fBodyAccMag_std" -0.921929738394
"LAYING" 9 "fBodyBodyAccJerkMag_mean" -0.9543205856
"LAYING" 9 "fBodyBodyAccJerkMag_std" -0.9550947122
"LAYING" 9 "fBodyBodyGyroJerkMag_mean" -0.9558062546
"LAYING" 9 "fBodyBodyGyroJerkMag_std" -0.9522904702
"LAYING" 9 "fBodyBodyGyroMag_mean" -0.9186053356
"LAYING" 9 "fBodyBodyGyroMag_std" -0.9034005814
"LAYING" 9 "fBodyGyro_mean_X" -0.930297921
"LAYING" 9 "fBodyGyro_mean_Y" -0.9345796594
"LAYING" 9 "fBodyGyro_mean_Z" -0.9598150092
"LAYING" 9 "fBodyGyro_std_X" -0.9463891504
"LAYING" 9 "fBodyGyro_std_Y" -0.9231319366
"LAYING" 9 "fBodyGyro_std_Z" -0.965686312
"LAYING" 9 "tBodyAcc_mean_X" 0.2591955368
"LAYING" 9 "tBodyAcc_mean_Y" -0.020526821662
"LAYING" 9 "tBodyAcc_mean_Z" -0.10754972144
"LAYING" 9 "tBodyAcc_std_X" -0.94233309
"LAYING" 9 "tBodyAcc_std_Y" -0.9162927764
"LAYING" 9 "tBodyAcc_std_Z" -0.9407072854
"LAYING" 9 "tBodyAccJerk_mean_X" 0.08807344764
"LAYING" 9 "tBodyAccJerk_mean_Y" 0.011561732718
"LAYING" 9 "tBodyAccJerk_mean_Z" -0.0070536778584
"LAYING" 9 "tBodyAccJerk_std_X" -0.9647404702
"LAYING" 9 "tBodyAccJerk_std_Y" -0.9639966798
"LAYING" 9 "tBodyAccJerk_std_Z" -0.958562455
"LAYING" 9 "tBodyAccJerkMag_mean" -0.9633745492
"LAYING" 9 "tBodyAccJerkMag_std" -0.9550268052
"LAYING" 9 "tBodyAccMag_mean" -0.9308684376
"LAYING" 9 "tBodyAccMag_std" -0.91512680016
"LAYING" 9 "tBodyGyro_mean_X" -0.013632036148
"LAYING" 9 "tBodyGyro_mean_Y" -0.15890291983
"LAYING" 9 "tBodyGyro_mean_Z" 0.101275010682
"LAYING" 9 "tBodyGyro_std_X" -0.9422465098
"LAYING" 9 "tBodyGyro_std_Y" -0.9266185314
"LAYING" 9 "tBodyGyro_std_Z" -0.9615953704
"LAYING" 9 "tBodyGyroJerk_mean_X" -0.10384667982
"LAYING" 9 "tBodyGyroJerk_mean_Y" -0.027552256948
"LAYING" 9 "tBodyGyroJerk_mean_Z" -0.0569490475
"LAYING" 9 "tBodyGyroJerk_std_X" -0.945329035
"LAYING" 9 "tBodyGyroJerk_std_Y" -0.9621702422
"LAYING" 9 "tBodyGyroJerk_std_Z" -0.9770761602
"LAYING" 9 "tBodyGyroJerkMag_mean" -0.964524819
"LAYING" 9 "tBodyGyroJerkMag_std" -0.9528015598
"LAYING" 9 "tBodyGyroMag_mean" -0.9071250998
"LAYING" 9 "tBodyGyroMag_std" -0.8985578738
"LAYING" 9 "tGravityAcc_mean_X" -0.5802528348
"LAYING" 9 "tGravityAcc_mean_Y" -0.1191541962
"LAYING" 9 "tGravityAcc_mean_Z" 0.9578730416
"LAYING" 9 "tGravityAcc_std_X" -0.9218210626
"LAYING" 9 "tGravityAcc_std_Y" -0.9699944882
"LAYING" 9 "tGravityAcc_std_Z" -0.9712046902
"LAYING" 9 "tGravityAccMag_mean" -0.9308684376
"LAYING" 9 "tGravityAccMag_std" -0.91512680016
"LAYING" 10 "fBodyAcc_mean_X" -0.96918420862069
"LAYING" 10 "fBodyAcc_mean_Y" -0.954341849137931
"LAYING" 10 "fBodyAcc_mean_Z" -0.964300845172414
"LAYING" 10 "fBodyAcc_std_X" -0.96796803862069
"LAYING" 10 "fBodyAcc_std_Y" -0.946229148258621
"LAYING" 10 "fBodyAcc_std_Z" -0.959813667810345
"LAYING" 10 "fBodyAccJerk_mean_X" -0.979014668793104
"LAYING" 10 "fBodyAccJerk_mean_Y" -0.968039173793103
"LAYING" 10 "fBodyAccJerk_mean_Z" -0.972592212931034
"LAYING" 10 "fBodyAccJerk_std_X" -0.978904364137931
"LAYING" 10 "fBodyAccJerk_std_Y" -0.968120692241379
"LAYING" 10 "fBodyAccJerk_std_Z" -0.978582339137931
"LAYING" 10 "fBodyAccMag_mean" -0.950848109137931
"LAYING" 10 "fBodyAccMag_std" -0.944304974655172
"LAYING" 10 "fBodyBodyAccJerkMag_mean" -0.968561121551724
"LAYING" 10 "fBodyBodyAccJerkMag_std" -0.965377553448276
"LAYING" 10 "fBodyBodyGyroJerkMag_mean" -0.960976821551724
"LAYING" 10 "fBodyBodyGyroJerkMag_std" -0.960772875517241
"LAYING" 10 "fBodyBodyGyroMag_mean" -0.937692642586207
"LAYING" 10 "fBodyBodyGyroMag_std" -0.933701315344828
"LAYING" 10 "fBodyGyro_mean_X" -0.953793912068965
"LAYING" 10 "fBodyGyro_mean_Y" -0.954670034482759
"LAYING" 10 "fBodyGyro_mean_Z" -0.969755777241379
"LAYING" 10 "fBodyGyro_std_X" -0.96454456637931
"LAYING" 10 "fBodyGyro_std_Y" -0.953453496551724
"LAYING" 10 "fBodyGyro_std_Z" -0.975298797068965
"LAYING" 10 "tBodyAcc_mean_X" 0.280230574137931
"LAYING" 10 "tBodyAcc_mean_Y" -0.024294484137931
"LAYING" 10 "tBodyAcc_mean_Z" -0.117168642362069
"LAYING" 10 "tBodyAcc_std_X" -0.968283685
"LAYING" 10 "tBodyAcc_std_Y" -0.946454302068966
"LAYING" 10 "tBodyAcc_std_Z" -0.95947148637931
"LAYING" 10 "tBodyAccJerk_mean_X" 0.073815064487931
"LAYING" 10 "tBodyAccJerk_mean_Y" 0.015698997097069
"LAYING" 10 "tBodyAccJerk_mean_Z" 0.00716689586275862
"LAYING" 10 "tBodyAccJerk_std_X" -0.978007466724138
"LAYING" 10 "tBodyAccJerk_std_Y" -0.966930793448276
"LAYING" 10 "tBodyAccJerk_std_Z" -0.976256662586207
"LAYING" 10 "tBodyAccJerkMag_mean" -0.976234435172414
"LAYING" 10 "tBodyAccJerkMag_std" -0.967556980689655
"LAYING" 10 "tBodyAccMag_mean" -0.956781819655172
"LAYING" 10 "tBodyAccMag_std" -0.940301654482759
"LAYING" 10 "tBodyGyro_mean_X" -0.019555937162069
"LAYING" 10 "tBodyGyro_mean_Y" -0.0770325657265517
"LAYING" 10 "tBodyGyro_mean_Z" 0.104720478344828
"LAYING" 10 "tBodyGyro_std_X" -0.961713199827586
"LAYING" 10 "tBodyGyro_std_Y" -0.953660207586207
"LAYING" 10 "tBodyGyro_std_Z" -0.971940597413793
"LAYING" 10 "tBodyGyroJerk_mean_X" -0.100308254413793
"LAYING" 10 "tBodyGyroJerk_mean_Y" -0.0388797920413793
"LAYING" 10 "tBodyGyroJerk_mean_Z" -0.0590744912758621
"LAYING" 10 "tBodyGyroJerk_std_X" -0.965900578103448
"LAYING" 10 "tBodyGyroJerk_std_Y" -0.966621040344828
"LAYING" 10 "tBodyGyroJerk_std_Z" -0.983949302758621
"LAYING" 10 "tBodyGyroJerkMag_mean" -0.970830848965517
"LAYING" 10 "tBodyGyroJerkMag_std" -0.959632931551724
"LAYING" 10 "tBodyGyroMag_mean" -0.937590998793103
"LAYING" 10 "tBodyGyroMag_std" -0.927471165517241
"LAYING" 10 "tGravityAcc_mean_X" -0.453069737586207
"LAYING" 10 "tGravityAcc_mean_Y" -0.139297681034483
"LAYING" 10 "tGravityAcc_mean_Z" -0.031121624137931
"LAYING" 10 "tGravityAcc_std_X" -0.954531941896552
"LAYING" 10 "tGravityAcc_std_Y" -0.966701156034483
"LAYING" 10 "tGravityAcc_std_Z" -0.963045642431035
"LAYING" 10 "tGravityAccMag_mean" -0.956781819655172
"LAYING" 10 "tGravityAccMag_std" -0.940301654482759
"LAYING" 11 "fBodyAcc_mean_X" -0.983801365614035
"LAYING" 11 "fBodyAcc_mean_Y" -0.971403935438596
"LAYING" 11 "fBodyAcc_mean_Z" -0.973576812807018
"LAYING" 11 "fBodyAcc_std_X" -0.985322211929825
"LAYING" 11 "fBodyAcc_std_Y" -0.973589287368421
"LAYING" 11 "fBodyAcc_std_Z" -0.971668077017544
"LAYING" 11 "fBodyAccJerk_mean_X" -0.984884874385965
"LAYING" 11 "fBodyAccJerk_mean_Y" -0.973882496666667
"LAYING" 11 "fBodyAccJerk_mean_Z" -0.979564844210526
"LAYING" 11 "fBodyAccJerk_std_X" -0.987122678245614
"LAYING" 11 "fBodyAccJerk_std_Y" -0.973486716315789
"LAYING" 11 "fBodyAccJerk_std_Z" -0.983302949122807
"LAYING" 11 "fBodyAccMag_mean" -0.973994004561404
"LAYING" 11 "fBodyAccMag_std" -0.976037695614035
"LAYING" 11 "fBodyBodyAccJerkMag_mean" -0.976940774561403
"LAYING" 11 "fBodyBodyAccJerkMag_std" -0.975126531403509
"LAYING" 11 "fBodyBodyGyroJerkMag_mean" -0.985978837192982
"LAYING" 11 "fBodyBodyGyroJerkMag_std" -0.983569468245614
"LAYING" 11 "fBodyBodyGyroMag_mean" -0.967093356491228
"LAYING" 11 "fBodyBodyGyroMag_std" -0.954849053508772
"LAYING" 11 "fBodyGyro_mean_X" -0.97618747122807
"LAYING" 11 "fBodyGyro_mean_Y" -0.982640271929825
"LAYING" 11 "fBodyGyro_mean_Z" -0.961434420701754
"LAYING" 11 "fBodyGyro_std_X" -0.982424585438596
"LAYING" 11 "fBodyGyro_std_Y" -0.982660631754386
"LAYING" 11 "fBodyGyro_std_Z" -0.963183902982456
"LAYING" 11 "tBodyAcc_mean_X" 0.280592970877193
"LAYING" 11 "tBodyAcc_mean_Y" -0.0176598052315789
"LAYING" 11 "tBodyAcc_mean_Z" -0.108786578070175
"LAYING" 11 "tBodyAcc_std_X" -0.98477733
"LAYING" 11 "tBodyAcc_std_Y" -0.972196873859649
"LAYING" 11 "tBodyAcc_std_Z" -0.971311176842105
"LAYING" 11 "tBodyAccJerk_mean_X" 0.0766645337017544
"LAYING" 11 "tBodyAccJerk_mean_Y" 0.0122193853629825
"LAYING" 11 "tBodyAccJerk_mean_Z" 0.00277690502070175
"LAYING" 11 "tBodyAccJerk_std_X" -0.985259108596491
"LAYING" 11 "tBodyAccJerk_std_Y" -0.972777455263158
"LAYING" 11 "tBodyAccJerk_std_Z" -0.982111784210526
"LAYING" 11 "tBodyAccJerkMag_mean" -0.983330628421053
"LAYING" 11 "tBodyAccJerkMag_std" -0.976504858596491
"LAYING" 11 "tBodyAccMag_mean" -0.980621180175439
"LAYING" 11 "tBodyAccMag_std" -0.972891829473684
"LAYING" 11 "tBodyGyro_mean_X" -0.0191743840136842
"LAYING" 11 "tBodyGyro_mean_Y" -0.041559989822807
"LAYING" 11 "tBodyGyro_mean_Z" 0.152019015929825
"LAYING" 11 "tBodyGyro_std_X" -0.980836884561403
"LAYING" 11 "tBodyGyro_std_Y" -0.982442644035088
"LAYING" 11 "tBodyGyro_std_Z" -0.959897432807018
"LAYING" 11 "tBodyGyroJerk_mean_X" -0.102297501877193
"LAYING" 11 "tBodyGyroJerk_mean_Y" -0.0412391429298246
"LAYING" 11 "tBodyGyroJerk_mean_Z" -0.0666957489649123
"LAYING" 11 "tBodyGyroJerk_std_X" -0.981724838421053
"LAYING" 11 "tBodyGyroJerk_std_Y" -0.990845724736842
"LAYING" 11 "tBodyGyroJerk_std_Z" -0.986549063333333
"LAYING" 11 "tBodyGyroJerkMag_mean" -0.990641248245614
"LAYING" 11 "tBodyGyroJerkMag_std" -0.984476476666667
"LAYING" 11 "tBodyGyroMag_mean" -0.952523752105263
"LAYING" 11 "tBodyGyroMag_std" -0.954713182807018
"LAYING" 11 "tGravityAcc_mean_X" -0.134832031403509
"LAYING" 11 "tGravityAcc_mean_Y" 0.943017941403509
"LAYING" 11 "tGravityAcc_mean_Z" 0.112620189964912
"LAYING" 11 "tGravityAcc_std_X" -0.97956560245614
"LAYING" 11 "tGravityAcc_std_Y" -0.990765579649123
"LAYING" 11 "tGravityAcc_std_Z" -0.984192606315789
"LAYING" 11 "tGravityAccMag_mean" -0.980621180175439
"LAYING" 11 "tGravityAccMag_std" -0.972891829473684
"LAYING" 12 "fBodyAcc_mean_X" -0.956248487666667
"LAYING" 12 "fBodyAcc_mean_Y" -0.951265971
"LAYING" 12 "fBodyAcc_mean_Z" -0.954724801666667
"LAYING" 12 "fBodyAcc_std_X" -0.955207641833333
"LAYING" 12 "fBodyAcc_std_Y" -0.9506400405
"LAYING" 12 "fBodyAcc_std_Z" -0.948380833666667
"LAYING" 12 "fBodyAccJerk_mean_X" -0.968742758833333
"LAYING" 12 "fBodyAccJerk_mean_Y" -0.963223332
"LAYING" 12 "fBodyAccJerk_mean_Z" -0.967149695166667
"LAYING" 12 "fBodyAccJerk_std_X" -0.972820011166667
"LAYING" 12 "fBodyAccJerk_std_Y" -0.964703656833333
"LAYING" 12 "fBodyAccJerk_std_Z" -0.972713844666667
"LAYING" 12 "fBodyAccMag_mean" -0.9438674399
"LAYING" 12 "fBodyAccMag_std" -0.942133255166667
"LAYING" 12 "fBodyBodyAccJerkMag_mean" -0.962448418666667
"LAYING" 12 "fBodyBodyAccJerkMag_std" -0.961653004
"LAYING" 12 "fBodyBodyGyroJerkMag_mean" -0.963949607166667
"LAYING" 12 "fBodyBodyGyroJerkMag_std" -0.961911612333333
"LAYING" 12 "fBodyBodyGyroMag_mean" -0.9454970225
"LAYING" 12 "fBodyBodyGyroMag_std" -0.940373827666667
"LAYING" 12 "fBodyGyro_mean_X" -0.9566538865
"LAYING" 12 "fBodyGyro_mean_Y" -0.95256172
"LAYING" 12 "fBodyGyro_mean_Z" -0.9456732415
"LAYING" 12 "fBodyGyro_std_X" -0.969254585333333
"LAYING" 12 "fBodyGyro_std_Y" -0.955343675666667
"LAYING" 12 "fBodyGyro_std_Z" -0.956424382333333
"LAYING" 12 "tBodyAcc_mean_X" 0.260113433
"LAYING" 12 "tBodyAcc_mean_Y" -0.0175203917146667
"LAYING" 12 "tBodyAcc_mean_Z" -0.108160125666667
"LAYING" 12 "tBodyAcc_std_X" -0.95531868
"LAYING" 12 "tBodyAcc_std_Y" -0.949072009333333
"LAYING" 12 "tBodyAcc_std_Z" -0.9483338435
"LAYING" 12 "tBodyAccJerk_mean_X" 0.0854295393833333
"LAYING" 12 "tBodyAccJerk_mean_Y" 0.00774408308
"LAYING" 12 "tBodyAccJerk_mean_Z" -0.0043714837772
"LAYING" 12 "tBodyAccJerk_std_X" -0.969276283333333
"LAYING" 12 "tBodyAccJerk_std_Y" -0.962639526833333
"LAYING" 12 "tBodyAccJerk_std_Z" -0.970629308166667
"LAYING" 12 "tBodyAccJerkMag_mean" -0.969843834166667
"LAYING" 12 "tBodyAccJerkMag_std" -0.962580915166667
"LAYING" 12 "tBodyAccMag_mean" -0.9482046755
"LAYING" 12 "tBodyAccMag_std" -0.936542686833333
"LAYING" 12 "tBodyGyro_mean_X" -0.0146546807316667
"LAYING" 12 "tBodyGyro_mean_Y" -0.0835537350333333
"LAYING" 12 "tBodyGyro_mean_Z" 0.14519184795
"LAYING" 12 "tBodyGyro_std_X" -0.966090742
"LAYING" 12 "tBodyGyro_std_Y" -0.953873893833333
"LAYING" 12 "tBodyGyro_std_Z" -0.950157442166667
"LAYING" 12 "tBodyGyroJerk_mean_X" -0.0990402297166667
"LAYING" 12 "tBodyGyroJerk_mean_Y" -0.0410675310833333
"LAYING" 12 "tBodyGyroJerk_mean_Z" -0.0678909002816667
"LAYING" 12 "tBodyGyroJerk_std_X" -0.9671982025
"LAYING" 12 "tBodyGyroJerk_std_Y" -0.965900370833333
"LAYING" 12 "tBodyGyroJerk_std_Z" -0.969953929666667
"LAYING" 12 "tBodyGyroJerkMag_mean" -0.971067768833333
"LAYING" 12 "tBodyGyroJerkMag_std" -0.962012018333333
"LAYING" 12 "tBodyGyroMag_mean" -0.9308405935
"LAYING" 12 "tBodyGyroMag_std" -0.935725715833333
"LAYING" 12 "tGravityAcc_mean_X" -0.3785920653
"LAYING" 12 "tGravityAcc_mean_Y" 0.8033788345
"LAYING" 12 "tGravityAcc_mean_Z" 0.2750431984
"LAYING" 12 "tGravityAcc_std_X" -0.936458309333333
"LAYING" 12 "tGravityAcc_std_Y" -0.974396492666667
"LAYING" 12 "tGravityAcc_std_Z" -0.9596439555
"LAYING" 12 "tGravityAccMag_mean" -0.9482046755
"LAYING" 12 "tGravityAccMag_std" -0.936542686833333
"LAYING" 13 "fBodyAcc_mean_X" -0.974716920483871
"LAYING" 13 "fBodyAcc_mean_Y" -0.965843757258064
"LAYING" 13 "fBodyAcc_mean_Z" -0.966295582741935
"LAYING" 13 "fBodyAcc_std_X" -0.966960088387097
"LAYING" 13 "fBodyAcc_std_Y" -0.947462328225806
"LAYING" 13 "fBodyAcc_std_Z" -0.945852135806452
"LAYING" 13 "fBodyAccJerk_mean_X" -0.985199684354839
"LAYING" 13 "fBodyAccJerk_mean_Y" -0.980375137419355
"LAYING" 13 "fBodyAccJerk_mean_Z" -0.980994601935484
"LAYING" 13 "fBodyAccJerk_std_X" -0.98707817516129
"LAYING" 13 "fBodyAccJerk_std_Y" -0.981394261612903
"LAYING" 13 "fBodyAccJerk_std_Z" -0.983670049354839
"LAYING" 13 "fBodyAccMag_mean" -0.959535493548387
"LAYING" 13 "fBodyAccMag_std" -0.949431319193548
"LAYING" 13 "fBodyBodyAccJerkMag_mean" -0.980754385967742
"LAYING" 13 "fBodyBodyAccJerkMag_std" -0.978044349516129
"LAYING" 13 "fBodyBodyGyroJerkMag_mean" -0.978150814032258
"LAYING" 13 "fBodyBodyGyroJerkMag_std" -0.972798632258065
"LAYING" 13 "fBodyBodyGyroMag_mean" -0.957681621290323
"LAYING" 13 "fBodyBodyGyroMag_std" -0.946133432096774
"LAYING" 13 "fBodyGyro_mean_X" -0.96946349
"LAYING" 13 "fBodyGyro_mean_Y" -0.968689729193548
"LAYING" 13 "fBodyGyro_mean_Z" -0.969126880322581
"LAYING" 13 "fBodyGyro_std_X" -0.973446792419355
"LAYING" 13 "fBodyGyro_std_Y" -0.959944126451613
"LAYING" 13 "fBodyGyro_std_Z" -0.969797214516129
"LAYING" 13 "tBodyAcc_mean_X" 0.276716360483871
"LAYING" 13 "tBodyAcc_mean_Y" -0.020440454366129
"LAYING" 13 "tBodyAcc_mean_Z" -0.104331864532258
"LAYING" 13 "tBodyAcc_std_X" -0.968891989354839
"LAYING" 13 "tBodyAcc_std_Y" -0.950947949516129
"LAYING" 13 "tBodyAcc_std_Z" -0.950392995483871
"LAYING" 13 "tBodyAccJerk_mean_X" 0.0767774832096774
"LAYING" 13 "tBodyAccJerk_mean_Y" 0.0183441894580645
"LAYING" 13 "tBodyAccJerk_mean_Z" -0.00988389709596774
"LAYING" 13 "tBodyAccJerk_std_X" -0.98541995
"LAYING" 13 "tBodyAccJerk_std_Y" -0.980152342903226
"LAYING" 13 "tBodyAccJerk_std_Z" -0.983070657419355
"LAYING" 13 "tBodyAccJerkMag_mean" -0.985467853870968
"LAYING" 13 "tBodyAccJerkMag_std" -0.980066243387097
"LAYING" 13 "tBodyAccMag_mean" -0.960517768225806
"LAYING" 13 "tBodyAccMag_std" -0.947944746612903
"LAYING" 13 "tBodyGyro_mean_X" -0.00973609968045161
"LAYING" 13 "tBodyGyro_mean_Y" -0.0966250701451613
"LAYING" 13 "tBodyGyro_mean_Z" 0.117819614790323
"LAYING" 13 "tBodyGyro_std_X" -0.972143470322581
"LAYING" 13 "tBodyGyro_std_Y" -0.96270462
"LAYING" 13 "tBodyGyro_std_Z" -0.967350513709677
"LAYING" 13 "tBodyGyroJerk_mean_X" -0.101835573822581
"LAYING" 13 "tBodyGyroJerk_mean_Y" -0.0417744000370968
"LAYING" 13 "tBodyGyroJerk_mean_Z" -0.0648770419677419
"LAYING" 13 "tBodyGyroJerk_std_X" -0.981404742903226
"LAYING" 13 "tBodyGyroJerk_std_Y" -0.978854747419355
"LAYING" 13 "tBodyGyroJerk_std_Z" -0.989801549193548
"LAYING" 13 "tBodyGyroJerkMag_mean" -0.98544626483871
